"Data Source","World Development Indicators",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Uganda","UGA","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15857175042.1188","16737897686.932","17310058765.9558","18751344894.3112","19952112718.299","22251243311.7224","24269901600.863","25507667034.7752","26758885821.6273","28914032671.8286","29822484786.1567","31368381336.9416","34107683508.2819","36315562088.66","38787647140.3208","41243900152.5251","45691949358.8695","49535750770.8698","53849696407.9992","57512292851.0276","60754612566.0699","66460476474.3114","69010867754.5129","71486222590.7955","75136528810.8081","79034506631.0953","82813146623.4715","85406362066.3514","90790314035.0606","96636070871.0338","99488097436.211","",
"Ukraine","UKR","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","852496847463.711","778329621734.366","701274989182.664","601693940718.727","463906028294.138","407309492842.254","366578543558.027","355581187251.287","348825144693.513","348127494404.126","368667016573.969","401109714032.477","422527557694.987","462737856922.621","517319418420.424","533207489633.128","573578872207.963","620703220152.216","634628644743.133","538568283571.868","560606521256.428","591133120595.654","592033504802.055","592302519461.599","532604970536.127","480553554880.294","492283780388.951","503901541149.965","521479452752.614","538164207984.602","516637606833.373","",
"Upper middle income","UMC","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11819741340328.6","11827166583340.7","11754706718454.1","12111944606596.3","12386847295356.6","12749960966883.1","13347769252099.1","14031994128674.5","14347507671680.8","14834567226035","15783304161559.2","16313786507716.6","17063020183012.3","18033800242489.3","19480699135315.2","20907399888388.8","22682320555465.8","24746583746761.8","26268882678508.3","26662164355310.5","28742855063605","30601211591423.7","32325847871652.8","34023171305901.6","35497608144899.3","36858764799948.6","38291174451951.8","40185825692181.8","42058538761357.5","43670742045207.7","43140432284259.9","",
"Uruguay","URY","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34411212184.2178","35628959087.489","38454901478.4848","39476858215.6713","42351303527.4804","41738226494.2822","44066367139.517","47833020600.8436","49994542231.771","49025041992.6726","48078892687.1007","46230677574.0132","42656118252.6399","42999621111.7939","45151391095.3424","48519744533.0914","50508363799.6715","53812373893.5871","57674027693.407","60121421699.2389","64812942531.2416","68158672844.9449","70570248494.2376","73842971037.4088","76234590698.07","76517223783.9927","77810210426.862","79076769218.66","79454682779.5513","79733129453.3458","75061787659.9949","",
"United States","USA","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10093989661327.6","10083061424936.8","10438231266479.2","10725468535601.7","11157575489424.8","11457069058167.2","11889294492954.1","12410256647397.4","12966410827138.5","13582734932260.6","14143360145648.7","14284559079314.7","14533352566469","14949182415099.3","15517085579083.6","16062233970920.8","16520806300529.3","16830764952336.3","16807777526679","16381405042441.5","16801386027043.2","17061947886833.7","17445764227858.7","17767129348328.8","18215922317850.4","18776155677330.2","19097495832657.7","19542979183000","20128577587582","20563591679246.6","19863485369759.1","",
"Uzbekistan","UZB","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74633363994.4022","74266167840.5405","65948357044.3338","64431544828.6755","61081104502.6432","60531374558.3318","61560407928.0615","64761549138.6176","67546295751.714","70450786470.9356","73152574131.5816","76198528994.1504","79226268546.3973","82579621282.3169","88730977771.2587","94897787112.2261","101969018354.085","111628548872.117","121707670290.97","131506273681.577","141497026172.214","152144875337.848","162950881257.219","174840674385.925","186858939872.07","200347863521.372","212232800909.881","221561015372.148","233425600850.829","246753344171.03","250984597911.304","",
"St. Vincent and the Grenadines","VCT","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","703768331.257774","690645239.692056","720128704.201087","769111494.391053","759134919.304492","818094284.581018","828630576.541275","857675344.041193","892755977.287187","916952386.462249","931981540.895149","947918344.312421","1007838304.76407","1085336400.54641","1130446555.06972","1158576109.84373","1247646730.17681","1289353201.00872","1309782866.89864","1282288666.41369","1239319050.74519","1234100069.08505","1251118487.54203","1274112261.8128","1289542294.54713","1306711987.83484","1331521060.07436","1344833245.17849","1373878012.6784","1381214841.96875","1336286217.24231","",
"Venezuela, RB","VEN","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113762338443.979","120543533891.737","130965785041.446","141538300120.819","154048843508.85","168745842883.477","184506734132.551","199547878349.082","211050726925.773","221125416737.654","236133898430.638","250757418833.471","266607346391.338","285000756492.526","306479583748.597","329610357167.482","352610418945.751","377749794575.41","399137123683.052","420682136674.609","447703552450.321","475641609540.691","500600271140.23","527742232095.62","559320504637.703","596679136398.068","633737753821.404","676909526449.601","724806213667.817","775669017734.007","798208684067.002","",
"Vanuatu","VUT","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","418603643.277339","431779772.632973","442943066.147345","446200682.048336","486722245.694809","491608669.546295","503050052.222946","527733775.960537","533944433.918117","535745392.302405","567487283.825475","548206435.240748","519708917.277608","541995777.283168","563607277.89462","593508484.01022","643749925.995422","662236234.116493","699341273.769244","720581988.83099","729666234.798794","752562242.493157","760163346.262136","763725536.007528","787601476.940401","790528034.314869","827593346.944437","879860867.111963","905378858.336392","940802120.674403","876695947.598398","",
"World","WLD","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51098843868799.4","51788697871322.1","52605112555565.5","53473350575172.4","54974098169354.1","56695596088650.7","58843464332315.4","61116801674215.5","62612756043919.8","64788142558635.2","67852579603423.6","69407189038828.7","71282186715611.9","73933489864888.7","77686773394091","81221188608429.3","85389555623809.3","89793547913822.2","92183559816527.3","91536363198024.1","96160711437224.8","99878126563755.2","102997713777989","106373261453736","110012983596064","113747692707372","117476624027930","121893856370903","126259416897724","129828369127716","125653507406126","",
"Samoa","WSM","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","660631316.878287","645436734.458974","644145911.098391","670555829.279593","653509639.326092","697122540.082839","747168773.358201","751976222.271446","768481267.324353","785275910.924665","839607537.102187","897874300.176356","936877924.833302","979182483.14995","1024469680.45223","1067051655.59074","1088059857.58796","1156854017.64103","1168527689.8764","1112341678.55101","1117539048.57032","1163398837.19949","1115879881.3438","1112059919.4747","1112640087.9631","1160448905.88463","1254749877.5905","1267829813.40564","1252195412.75944","1307039387.32354","1273152975.6887","",
"Kosovo","XKX","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12288387592.4733","12907093632.2606","13544694254.3538","14400703520.4417","14647271671.1688","15429569001.2151","15946275073.1071","16889699832.0987","17830752781.5528","18691209711.5713","19327950257.4467","20247348113.4066","19166083982.736","",
"Yemen, Rep.","YEM","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","414406429730.625","410186861107.232","401420934535.096","406372541698.859","419376463045.298","432377133401.984","450969350126.457","462694553236.344","465008026004.106","476168218616.409","496167283801.528","509563800465.117","528419568909.918","544003060782.332","568780006082.761","598794822615.523","632350125561.164","666247089971.937","687507327004.33","676932851503.589","697509801974.927","719610792599.171","736854339454.923","755168618329.594","765845392014.537","775968813043.715","781125531699.056","790170550983.232","801925265373.742","802831871531.356","751193927658.915","",
"Zambia","ZMB","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17602159796.417","17595799540.4461","17291229944.5914","18466562230.3804","16873739624.6112","17362684728.8697","18442391350.4631","19145785539.2297","19071931409.4308","19958812408.2677","20736671783.489","21839213306.6671","22823291376.9763","24408363024.9918","26124855554.05","28015145342.9829","30229376829.1591","32754266255.9164","35300548789.7578","38555382377.3563","42525901758.0453","44892299080.9795","48303033348.0076","50745829681.768","53129864884.5198","54681456235.742","56746599390.2726","58735190955.7239","61104858650.0311","61985566659.9559","60259234495.8438","",
"Zimbabwe","ZWE","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43466899652.8926","45871393956.021","41735826284.3711","42174661229.8742","46069575063.4316","46142376809.5454","50923048553.1639","52288088825.7707","53796710937.8494","53356750129.7308","51724465892.5308","52469099261.0648","47802485172.741","39678417112.0329","37374077938.4922","35239613072.8989","34019795560.5897","32776941232.0559","26985601091.8306","30229151586.697","36176834844.6051","41311743293.1242","48196522444.6521","49155388770.2589","50323777621.7302","51219476802.9406","51606629078.5816","54037039238.8776","56643899781.1077","53163564720.8695","49841507414.6746","",
